Color,director_name,actor1_name,actor2_name,actor3_name,num_critic_votes_imdb,num_user_votes_rt,genre,movie_title,release_date,gross_income,budget,country,language,plot_keywords,avg_imdb_rt_score,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,content_rating,aspect_ratio,movie_facebook_likes,Images
Color,Gore Verbinski,Johnny Depp,Orlando Bloom,Jack Davenport,313,522040,"Action, Adventure, Fantasy",Pirates of the Caribbean: Dead Man's Chest †,2006,423032628,225000000,USA,English,"box office hit, giant squid, heart, liar's dice, monster",7.3,563,40000,5000,1000,48486,2,http://www.imdb.com/title/tt0383574/?ref_=fn_tt_tt_1,1832,PG-13,2.35,5000,none
Color,Gerry Lively,Bruce Payne,Lucy Gaskell,Steven Elder,26,5018,"Action, Adventure, Fantasy",Dungeons & Dragons: Wrath of the Dragon God †,2005,0,15000000,Germany,English,"combat, helmet, martial arts, medieval times, violence",4.9,93,179,55,51,363,0,http://www.imdb.com/title/tt0406728/?ref_=fn_tt_tt_1,108,Not Rated,1.78,473,none
Color,Gore Verbinski,Johnny Depp,Orlando Bloom,Jack Davenport,271,809474,"Action, Adventure, Fantasy",Pirates of the Caribbean: The Curse of the Black Pearl †,2003,305388685,140000000,USA,English,"caribbean, curse, governor, pirate, undead",8.1,563,40000,5000,1000,48184,3,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,2113,PG-13,2.35,10000,none
Color,Jan de Bont,Gerard Butler,Angelina Jolie Pitt,Djimon Hounsou,157,102747,"Action, Adventure, Fantasy",Lara Croft Tomb Raider: The Cradle of Life †,2003,65653758,95000000,USA,English,"duology, female hero, female lead, orb, pandora's box",5.5,101,18000,11000,3000,33154,1,http://www.imdb.com/title/tt0325703/?ref_=fn_tt_tt_1,316,PG-13,2.35,0,none
Color,Ronny Yu,Marley Shelton,Lee Arenberg,Angus Macfadyen,24,2189,"Action, Adventure, Fantasy",Warriors of Virtue †,1997,6448817,35000000,USA,English,"anthropomorphic animal, football, kangaroo, sword and sorcery, water boy",4.6,31,690,457,448,1993,0,http://www.imdb.com/title/tt0120479/?ref_=fn_tt_tt_1,31,PG,2.35,0,none
Color,Rob Cohen,Dennis Quaid,Brian Thompson,Terry O'Neill,60,78343,"Action, Adventure, Fantasy",DragonHeart †,1996,51317350,57000000,USA,English,"dragon, england, human dragon relationship, king, knight",6.4,357,2000,663,40,2710,0,http://www.imdb.com/title/tt0116136/?ref_=fn_tt_tt_1,139,PG-13,2.35,0,none
Color,Joel Schumacher,Michael Gough,Rene Auberjonois,Debi Mazar,144,190786,"Action, Adventure, Fantasy",Batman Forever †,1995,184031112,100000000,USA,English,"love, necktie, partner, rock music, tuxedo",5.4,541,920,710,680,2880,4,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1,539,PG-13,1.85,0,none
Color,Steven Spielberg,Harrison Ford,Julian Glover,Alison Doody,149,515306,"Action, Adventure, Fantasy",Indiana Jones and the Last Crusade †,1989,197171806,48000000,USA,English,"castle, diary, holy grail, map, nazi",8.3,14000,11000,844,440,12884,5,http://www.imdb.com/title/tt0097576/?ref_=fn_tt_tt_1,477,PG-13,2.35,0,none
Color,Russell Mulcahy,Christopher Lambert,Jon Polito,Celia Imrie,112,98629,"Action, Adventure, Fantasy",Highlander †,1986,5900000,16000000,UK,English,"combat, head cut off, immortal, scotland, swordsman",7.2,85,1000,309,186,1852,1,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1,316,R,1.85,0,none
Color,Richard Fleischer,Ernie Reyes Jr.,Brigitte Nielsen,Sandahl Bergman,59,30215,"Action, Adventure, Fantasy",Red Sonja †,1985,0,17900000,Netherlands,English,"cult film, psychotronic, sword and sorcery, talisman, warrior",5,130,444,312,183,1243,1,http://www.imdb.com/title/tt0089893/?ref_=fn_tt_tt_1,95,PG-13,2.35,0,none
Color,Richard Fleischer,Mako,Olivia d'Abo,Grace Jones,77,62009,"Action, Adventure, Fantasy",Conan the Destroyer †,1984,26400000,18000000,USA,English,"gods, princess, queen, rescue, wizard",5.8,130,691,476,406,2481,1,http://www.imdb.com/title/tt0087078/?ref_=fn_tt_tt_1,109,PG,2.35,2000,none
Color,Peter Yates,Liam Neeson,Alun Armstrong,Lysette Anthony,57,23351,"Action, Adventure, Fantasy",Krull †,1983,0,27000000,UK,English,"cyclops, fortress, monster, planet, rescue",6,170,14000,192,136,14744,1,http://www.imdb.com/title/tt0085811/?ref_=fn_tt_tt_1,178,PG,2.35,0,none
Color,Don Coscarelli,Vanna Bonta,John Amos,Rip Torn,44,15345,"Action, Adventure, Fantasy",The Beastmaster †,1982,0,8000000,USA,English,"breasts, critically acclaimed, female frontal nudity, psychotronic film, sword and sorcery",6.2,152,21000,982,826,23714,0,http://www.imdb.com/title/tt0083630/?ref_=fn_tt_tt_1,87,PG,1.85,0,none
Color,Matthew Robbins,Ian McDiarmid,Ralph Richardson,Albert Salmi,60,10832,"Action, Adventure, Fantasy",Dragonslayer †,1981,6000000,18000000,USA,English,"apprentice, dragon, king, kingdom, wizard",6.7,25,1000,115,94,1263,0,http://www.imdb.com/title/tt0082288/?ref_=fn_tt_tt_1,102,PG,2.35,0,none
Color,Uwe Boll,Meat Loaf,Udo Kier,Michael Par√©,143,30628,"Action, Adventure, Fantasy, Horror",BloodRayne †,2005,1550000,25000000,USA,English,"escape, half human, king, vampire, vampire hunter",2.9,892,783,595,492,2930,2,http://www.imdb.com/title/tt0383222/?ref_=fn_tt_tt_1,471,R,2.35,937,none
Color,Guillermo del Toro,Seth MacFarlane,Iv√°n Kamar√°s,Brian Steele,345,208422,"Action, Adventure, Fantasy, Horror, Sci-Fi",Hellboy II: The Golden Army †,2008,75754670,85000000,USA,English,"creature, elf, prince, rebellion, superhero",7,0,3000,169,160,3632,0,http://www.imdb.com/title/tt0411477/?ref_=fn_tt_tt_1,342,PG-13,1.85,3000,none
Color,David S. Goyer,Ryan Reynolds,Natasha Lyonne,John Michael Higgins,185,132954,"Action, Adventure, Fantasy, Horror, Sci-Fi, Thriller",Blade: Trinity †,2004,52397389,65000000,USA,English,"blade, blood, dracula, vampire hunter, vampire slayer",5.9,687,16000,1000,957,19764,0,http://www.imdb.com/title/tt0359013/?ref_=fn_tt_tt_1,514,R,2.35,0,none
Color,Rob Cohen,Jet Li,Brendan Fraser,Russell Wong,264,117927,"Action, Adventure, Fantasy, Horror, Thriller",The Mummy: Tomb of the Dragon Emperor †,2008,102176165,145000000,USA,English,"army, china, emperor, mummy, shangri la",5.2,357,5000,3000,595,9131,2,http://www.imdb.com/title/tt0859163/?ref_=fn_tt_tt_1,501,PG-13,2.35,0,none
Color,Mike Newell,Jake Gyllenhaal,Richard Coyle,Reece Ritchie,306,222403,"Action, Adventure, Fantasy, Romance",Prince of Persia: The Sands of Time †,2010,90755643,200000000,USA,English,"alamut, dagger, king, persia, princess",6.6,179,15000,567,236,16149,2,http://www.imdb.com/title/tt0473075/?ref_=fn_tt_tt_1,453,PG-13,2.35,23000,none
Color,Sam Raimi,J.K. Simmons,James Franco,Kirsten Dunst,300,411164,"Action, Adventure, Fantasy, Romance",Spider-Man 2 †,2004,373377893,200000000,USA,English,"death, doctor, scientist, super villain, tentacle",7.3,0,24000,11000,4000,43388,1,http://www.imdb.com/title/tt0316654/?ref_=fn_tt_tt_1,1303,PG-13,2.35,0,none
Color,Sam Raimi,J.K. Simmons,James Franco,Kirsten Dunst,291,544665,"Action, Adventure, Fantasy, Romance",Spider-Man †,2002,403706375,139000000,USA,English,"evil, goblin, spider, spider man, superhero",7.3,0,24000,11000,4000,40484,0,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012,PG-13,1.85,5000,none
Color,Joseph Kosinski,Peter Dinklage,Lauren Cohan,Erick Avari,4,3089,"Action, Adventure, Fantasy, Sci-Fi",Destiny †,2014,0,0,USA,English,first person shooter,8.1,364,22000,4000,567,26578,0,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1,11,0,0,1000,none
Color,Marc Webb,Emma Stone,Andrew Garfield,B.J. Novak,495,321227,"Action, Adventure, Fantasy, Sci-Fi",The Amazing Spider-Man 2 †,2014,202853933,200000000,USA,English,"costumed hero, death of girlfriend, masked vigilante, returning character killed off, teenager",6.7,464,15000,10000,825,28631,0,http://www.imdb.com/title/tt1872181/?ref_=fn_tt_tt_1,1067,PG-13,2.35,41000,none
Color,Zack Snyder,Henry Cavill,Christopher Meloni,Harry Lennix,733,548573,"Action, Adventure, Fantasy, Sci-Fi",Man of Steel †,2013,291021565,225000000,USA,English,"based on comic book, british actor playing american character, final battle, origin of hero, reboot",7.2,0,15000,3000,748,20495,0,http://www.imdb.com/title/tt0770828/?ref_=fn_tt_tt_1,2536,PG-13,2.35,118000,none
Color,James Cameron,CCH Pounder,Joel David Moore,Wes Studi,723,886204,"Action, Adventure, Fantasy, Sci-Fi",Avatar †,2009,760505847,237000000,USA,English,"avatar, future, marine, native, paraplegic",7.9,0,1000,936,855,4834,0,http://www.imdb.com/title/tt0499549/?ref_=fn_tt_tt_1,3054,PG-13,1.78,33000,none
Color,George Lucas,Natalie Portman,Christopher Lee,Hayden Christensen,359,520104,"Action, Adventure, Fantasy, Sci-Fi",Star Wars: Episode III - Revenge of the Sith †,2005,380262555,113000000,USA,English,"elongated cry of no, friends become enemies, kicked in the butt, robotic midwife, vision",7.6,0,20000,16000,4000,44042,4,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,3286,PG-13,2.35,10000,none
 Black and White,Stephen Norrington,Jason Flemyng,Max Ryan,Tony Curran,202,141533,"Action, Adventure, Fantasy, Sci-Fi",The League of Extraordinary Gentlemen †,2003,66462600,78000000,USA,English,"box office flop, captain nemo, dorian gray, invisible man, steampunk",5.8,45,1000,872,845,4714,3,http://www.imdb.com/title/tt0311429/?ref_=fn_tt_tt_1,786,PG-13,2.35,0,none
Color,George Lucas,Natalie Portman,Christopher Lee,Hayden Christensen,284,464310,"Action, Adventure, Fantasy, Sci-Fi",Star Wars: Episode II - Attack of the Clones †,2002,310675583,115000000,USA,English,"martial arts, murdered before giving protagonist information, part computer animation, prequel, prequel to cult film",6.7,0,20000,16000,4000,42990,3,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,3516,PG,1.78,0,none
Color,Douglas Aarniokoski,Christopher Lambert,Adrian Paul,Adam Copeland,90,16340,"Action, Adventure, Fantasy, Sci-Fi",Highlander: Endgame †,2000,12801190,15000000,USA,English,"battle, explosion, immortal, revenge, sequel to cult film",4.6,36,1000,786,377,2764,1,http://www.imdb.com/title/tt0144964/?ref_=fn_tt_tt_1,355,R,2.35,356,none
Color,George Lucas,Natalie Portman,Liam Neeson,Ian McDiarmid,320,534658,"Action, Adventure, Fantasy, Sci-Fi",Star Wars: Episode I - The Phantom Menace †,1999,474544677,115000000,USA,English,"alien, character says i have a bad feeling about this, hand to hand combat, seven word title, wilhelm scream",6.5,0,20000,14000,1000,37723,1,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,3597,PG,2.35,13000,none
Color,Sylvio Tabet,Michael Berryman,Kari Wuhrer,Marc Singer,17,2281,"Action, Adventure, Fantasy, Sci-Fi",Beastmaster 2: Through the Portal of Time †,1991,869325,6000000,USA,English,"beast, beastmaster, psychotronic, sword and sorcery, warrior",3.8,0,721,514,284,2000,2,http://www.imdb.com/title/tt0101412/?ref_=fn_tt_tt_1,16,PG-13,1.85,125,none
Color,Richard Marquand,Harrison Ford,Ian McDiarmid,Kenny Baker,197,681857,"Action, Adventure, Fantasy, Sci-Fi",Star Wars: Episode VI - Return of the Jedi †,1983,309125409,32500000,USA,English,"death star, emperor, empire, princess, rebel",8.4,37,11000,1000,504,13649,0,http://www.imdb.com/title/tt0086190/?ref_=fn_tt_tt_1,647,PG,2.35,14000,Star Wars Episode VI Return of the Jedi.jpg
Color,Irvin Kershner,Harrison Ford,Kenny Baker,Anthony Daniels,223,837759,"Action, Adventure, Fantasy, Sci-Fi",Star Wars: Episode V - The Empire Strikes Back †,1980,290158751,18000000,USA,English,"duel, famous twist, rebel, rescue, snowy landscape",8.8,883,11000,504,441,12643,0,http://www.imdb.com/title/tt0080684/?ref_=fn_tt_tt_1,900,PG,2.35,17000,Star Wars Episode V The Empire Strikes Back.jpg
Color,George Lucas,Harrison Ford,Peter Cushing,Kenny Baker,282,911097,"Action, Adventure, Fantasy, Sci-Fi",Star Wars: Episode IV - A New Hope †,1977,460935665,11000000,USA,English,"death star, empire, galactic war, princess, rebellion",8.7,0,11000,1000,504,13485,1,http://www.imdb.com/title/tt0076759/?ref_=fn_tt_tt_1,1470,PG,2.35,33000,Star Wars Episode IV A New Hope.jpg
Color,Bryan Singer,Jennifer Lawrence,Peter Dinklage,Hugh Jackman,539,514125,"Action, Adventure, Fantasy, Sci-Fi, Thriller",X-Men: Days of Future Past †,2014,233914986,200000000,USA,English,"dystopia, super strength, supernatural power, time paradox, time travel",8,0,34000,22000,20000,91434,7,http://www.imdb.com/title/tt1877832/?ref_=fn_tt_tt_1,752,PG-13,2.35,82000,none
Color,Gavin Hood,Hugh Jackman,Ryan Reynolds,Dominic Monaghan,350,361924,"Action, Adventure, Fantasy, Sci-Fi, Thriller",X-Men Origins: Wolverine †,2009,179883016,150000000,USA,English,"army, civil war, claw fight, commando, wolverine the character",6.7,151,20000,16000,2000,40054,0,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641,PG-13,2.35,0,none
Color,Patrick Tatopoulos,Craig Parker,Kevin Grevioux,Steven Mackintosh,164,119974,"Action, Adventure, Fantasy, Sci-Fi, Thriller",Underworld: Rise of the Lycans †,2009,45802315,35000000,USA,English,"battle, slave, vampire, warrior, werewolf",6.6,148,978,593,227,2184,1,http://www.imdb.com/title/tt0834001/?ref_=fn_tt_tt_1,169,R,2.35,0,none
Color,James Wong,Ian Whyte,Texas Battle,Randall Duk Kim,130,56451,"Action, Adventure, Fantasy, Sci-Fi, Thriller",Dragonball: Evolution †,2009,9353573,45000000,USA,English,"bad, dragon, grandfather, orb, warrior",2.7,70,473,315,99,1100,0,http://www.imdb.com/title/tt1098327/?ref_=fn_tt_tt_1,524,PG,2.35,0,none
Color,Brett Ratner,Hugh Jackman,Kelsey Grammer,Daniel Cudmore,334,383427,"Action, Adventure, Fantasy, Sci-Fi, Thriller",X-Men: The Last Stand †,2006,234360014,210000000,Canada,English,"battle, mutant, outrage, walking through a wall, x men",6.8,420,20000,808,560,21714,0,http://www.imdb.com/title/tt0376994/?ref_=fn_tt_tt_1,1912,PG-13,2.35,0,none
Color,Len Wiseman,Sophia Myles,Tony Curran,Derek Jacobi,206,156225,"Action, Adventure, Fantasy, Sci-Fi, Thriller",Underworld: Evolution †,2006,62318875,50000000,USA,English,"death, feud, forbidden love, vampire, werewolf",6.8,235,956,845,520,2998,1,http://www.imdb.com/title/tt0401855/?ref_=fn_tt_tt_1,502,R,2.35,0,none
Color,Bryan Singer,Hugh Jackman,Bruce Davison,Aaron Stanford,289,405973,"Action, Adventure, Fantasy, Sci-Fi, Thriller",X-Men 2 †,2003,214948780,110000000,Canada,English,"mutant, prison, professor, school, x men",7.5,0,20000,505,346,20952,4,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1,1055,PG-13,2.35,0,none
Color,Rob Bowman,Christian Bale,Gerard Butler,Matthew McConaughey,138,107859,"Action, Adventure, Fantasy, Sci-Fi, Thriller",Reign of Fire †,2002,43060566,60000000,USA,English,"castle, dragon, fire breathing dragon, militia, survival",6.2,38,23000,18000,11000,53024,0,http://www.imdb.com/title/tt0253556/?ref_=fn_tt_tt_1,569,PG-13,2.35,0,none
Color,Brian Trenchard-Smith,Michael Biehn,Udo Kier,Franco Nero,18,2253,"Action, Adventure, Fantasy, Sci-Fi, Thriller",Megiddo: The Omega Code 2 †,2001,5974653,22000000,USA,English,"armageddon, battle, end times, reference to satan, sequel",4.1,53,2000,595,576,4221,0,http://www.imdb.com/title/tt0263728/?ref_=fn_tt_tt_1,111,PG-13,1.85,158,none
Color,Robert Marcarelli,George Coe,William Hootkins,Ayla Kell,39,4682,"Action, Adventure, Fantasy, Sci-Fi, Thriller",The Omega Code †,1999,12610552,7500000,USA,English,"code, evil, false accusation, megalomaniac, torah",3.5,0,488,488,440,2428,0,http://www.imdb.com/title/tt0203408/?ref_=fn_tt_tt_1,206,PG-13,1.37,129,none
Color,John R. Leonetti,Brian Thompson,Talisa Soto,Robin Shou,59,36363,"Action, Adventure, Fantasy, Sci-Fi, Thriller",Mortal Kombat: Annihilation †,1997,35927406,30000000,USA,English,"alternate reality, battle, martial arts, mortal kombat, warrior",3.7,40,663,349,342,2266,0,http://www.imdb.com/title/tt0119707/?ref_=fn_tt_tt_1,256,PG-13,1.85,1000,none
Color,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,72,81783,"Action, Adventure, Fantasy, Sci-Fi, Thriller",Mortal Kombat †,1995,70360285,18000000,USA,English,"based on video game, island, mortal kombat, tournament, warrior",5.8,545,1000,1000,545,3816,0,http://www.imdb.com/title/tt0113855/?ref_=fn_tt_tt_1,283,PG-13,1.85,0,none
Color,Uwe Boll,Bashar Rahal,Shelly Varod,Ralitsa Paskaleva,17,1285,"Action, Adventure, Fantasy, Thriller",In the Name of the King: The Last Job †,2014,0,3500000,Canada,English,"castle, dragon, kidnapping, satire, sword and sorcery",3.3,892,603,145,50,854,1,http://www.imdb.com/title/tt2379386/?ref_=fn_tt_tt_1,10,R,1.78,721,none
Color,Paul Weitz,Josh Hutcherson,Salma Hayek,Patrick Fugit,157,35990,"Action, Adventure, Fantasy, Thriller",Cirque du Freak: The Vampire's Assistant †,2009,13838130,40000000,USA,English,"antidote, based on young adult novel, flyer, spider, vampire",5.9,80,14000,4000,835,20503,3,http://www.imdb.com/title/tt0450405/?ref_=fn_tt_tt_1,157,PG-13,2.35,0,none
Color,Uwe Boll,Jason Statham,Mike Dopud,Tania Saulnier,140,38398,"Action, Adventure, Fantasy, Thriller",In the Name of the King: A Dungeon Siege Tale †,2007,4535117,60000000,Germany,English,"farmer, king, krug, rescue, wizard",3.8,892,26000,368,102,26564,3,http://www.imdb.com/title/tt0460780/?ref_=fn_tt_tt_1,368,PG-13,2.35,0,none
Color,Chuck Russell,Dwayne Johnson,Roger Rees,Bernard Hill,167,102129,"Action, Adventure, Fantasy, Thriller",The Scorpion King †,2002,90341670,60000000,USA,English,"desert, king, showdown, sorceress, warrior",5.5,55,12000,1000,416,14611,4,http://www.imdb.com/title/tt0277296/?ref_=fn_tt_tt_1,432,PG-13,2.35,0,none
Color,Stephen Sommers,Dwayne Johnson,Brendan Fraser,Patricia Velasquez,202,248045,"Action, Adventure, Fantasy, Thriller",The Mummy Returns †,2001,202007640,98000000,USA,English,"ancient egypt, bracelet, king, scorpion, son",6.3,208,12000,3000,591,15972,5,http://www.imdb.com/title/tt0209163/?ref_=fn_tt_tt_1,890,PG-13,2.35,0,none
Color,Simon West,Angelina Jolie Pitt,Noah Taylor,Chris Barrie,199,157016,"Action, Adventure, Fantasy, Thriller",Lara Croft: Tomb Raider †,2001,131144183,115000000,USA,English,"illuminati, planetary alignment, time, tomb, tomb raider",5.7,165,11000,509,240,12150,1,http://www.imdb.com/title/tt0146316/?ref_=fn_tt_tt_1,824,PG-13,2.35,0,none
Color,Doug Lefler,Colin Firth,Nonso Anozie,Owen Teale,90,29285,"Action, Adventure, Fantasy, War",The Last Legion †,2007,5932060,35000000,UK,English,"5th century, boy, capri, roman legion, soldier",5.4,4,14000,394,112,14625,0,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,174,PG-13,2.35,0,none
 Black and White,Yimou Zhang,Jet Li,Tony Chiu Wai Leung,Maggie Cheung,283,149414,"Action, Adventure, History",Hero †,2002,84961,31000000,China,Mandarin,"china, flying, king, palace, sword",7.9,611,5000,643,576,6229,4,http://www.imdb.com/title/tt0299977/?ref_=fn_tt_tt_1,841,PG-13,2.35,0,C:\Aashmit.2\Important\DEPRESSION\Sem 4\DBMS x JAVA\Language\mandarin\Hero †.jpg
Color,John McTiernan,Tony Curran,Vladimir Kulich,Clive Russell,85,101411,"Action, Adventure, History",The 13th Warrior †,1999,32694788,85000000,USA,English,"arab, battle, combat, viking, warrior",6.6,323,845,372,241,1815,1,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,546,R,2.35,0,none
Color,James Fargo,Christopher Lee,Joseph Cotten,Behrouz Vossoughi,2,524,"Action, Adventure, History",Caravans †,1978,1000000,14000000,Iran,English,"afghanistan, caravan, rebel, russian, tribe",6.5,109,16000,469,324,17250,0,http://www.imdb.com/title/tt0077296/?ref_=fn_tt_tt_1,8,PG,2.35,76,none
Color,Jonathan English,Jason Flemyng,Mackenzie Crook,Derek Jacobi,91,34338,"Action, Adventure, History, Romance",Ironclad †,2011,0,25000000,UK,English,"castle, england, king, knight, templar",6.2,9,1000,870,520,3287,2,http://www.imdb.com/title/tt1233301/?ref_=fn_tt_tt_1,103,R,2.35,0,none
Color,Tanner Beard,William McNamara,Kevin Alejandro,Glenn Morshower,2,583,"Action, Adventure, History, Western",The Legend of Hell's Gate: An American Conspiracy †,2011,0,2000000,USA,English,"1800s, doc holliday, robbers, sheriff, texas",4.4,531,10000,1000,894,15707,1,http://www.imdb.com/title/tt1220217/?ref_=fn_tt_tt_1,14,PG-13,0,651,none
Color,Paul W.S. Anderson,Milla Jovovich,Boris Kodjoe,Shawn Roberts,253,131447,"Action, Adventure, Horror, Sci-Fi",Resident Evil: Afterlife †,2010,60128566,60000000,Germany,English,"alaska, female gunfighter, mutation, ship, siege",5.9,545,14000,1000,529,16098,1,http://www.imdb.com/title/tt1220634/?ref_=fn_tt_tt_1,410,R,2.35,19000,none
